Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,PerformanceRating,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Age_group
39,No,Travel_Rarely,Sales,10,3,Marketing,1,4.0,Female,3,2,Research Director,2.0,Married,26840,4.0,Y,12,3,8,0,7.0,2,3.0,5,1,0,31-40
49,No,Travel_Rarely,Sales,4,2,Life Sciences,1,1.0,Male,2,2,Research Director,2.0,Married,108450,3.0,Y,24,4,8,0,27.0,4,3.0,4,1,2,41-50
50,No,Travel_Rarely,Research & Development,2,2,Medical,1,4.0,Male,2,3,Sales Executive,1.0,Divorced,43770,5.0,Y,12,3,8,1,19.0,2,3.0,14,1,11,41-50
20,No,Travel_Rarely,Research & Development,18,4,Medical,1,3.0,Female,3,2,Sales Executive,3.0,Single,37430,1.0,Y,13,3,8,1,2.0,2,3.0,2,2,2,10-20
34,No,Travel_Rarely,Research & Development,10,3,Medical,1,4.0,Male,3,3,Laboratory Technician,2.0,Divorced,41480,1.0,Y,11,3,8,0,11.0,3,3.0,11,7,9,31-40
36,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1.0,Female,3,2,Healthcare Representative,2.0,Single,10510,2.0,Y,14,3,8,0,15.0,2,3.0,4,1,3,31-40
49,No,Travel_Rarely,Human Resources,6,2,Life Sciences,1,3.0,Female,3,2,Research Scientist,3.0,Married,107390,2.0,Y,11,3,8,3,30.0,3,3.0,15,2,12,41-50
36,No,Non-Travel,Research & Development,8,4,Life Sciences,1,4.0,Male,3,4,Laboratory Technician,3.0,Married,103880,0.0,Y,14,3,8,0,4.0,2,3.0,3,1,2,31-40
36,No,Travel_Rarely,Research & Development,2,2,Medical,1,4.0,Female,3,2,Healthcare Representative,1.0,Divorced,114160,6.0,Y,16,3,8,0,13.0,2,3.0,5,0,4,31-40
54,No,Travel_Rarely,Sales,24,3,Marketing,1,2.0,Male,3,1,Laboratory Technician,3.0,Married,26000,3.0,Y,14,3,8,0,36.0,5,3.0,10,4,7,51-60
43,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,3.0,Female,3,1,Research Scientist,3.0,Married,24220,1.0,Y,11,3,8,1,14.0,2,3.0,14,6,11,41-50
35,Yes,Travel_Frequently,Research & Development,17,4,Medical,1,4.0,Male,2,1,Research Director,4.0,Single,54720,3.0,Y,11,3,8,1,13.0,3,4.0,11,6,7,31-40
38,No,Travel_Frequently,Research & Development,19,2,Life Sciences,1,4.0,Male,3,2,Research Scientist,4.0,Married,24510,7.0,Y,12,3,8,1,19.0,3,4.0,13,2,9,31-40
29,No,Travel_Rarely,Research & Development,1,2,Medical,1,1.0,Male,2,2,Sales Representative,2.0,Divorced,42400,1.0,Y,14,3,8,0,10.0,2,2.0,10,0,9,21-30
33,No,Travel_Rarely,Research & Development,7,3,Medical,1,4.0,Male,2,5,Sales Executive,4.0,Divorced,109990,1.0,Y,18,3,8,3,6.0,3,3.0,6,0,4,31-40
32,No,Travel_Rarely,Research & Development,5,4,Technical Degree,1,4.0,Male,3,5,Research Scientist,2.0,Divorced,50030,0.0,Y,13,3,8,0,10.0,5,2.0,9,1,6,31-40
31,No,Travel_Rarely,Research & Development,28,4,Technical Degree,1,1.0,Female,2,2,Sales Executive,4.0,Married,127420,1.0,Y,11,3,8,0,10.0,4,3.0,10,0,2,31-40
49,No,Travel_Rarely,Research & Development,2,4,Medical,1,4.0,Male,2,1,Laboratory Technician,1.0,Divorced,42270,4.0,Y,18,3,8,0,17.0,3,2.0,2,2,2,41-50
38,No,Travel_Frequently,Sales,29,2,Medical,1,4.0,Female,3,1,Sales Executive,2.0,Single,39170,1.0,Y,15,3,8,3,4.0,2,3.0,4,3,3,31-40
47,No,Travel_Rarely,Research & Development,1,4,Medical,1,2.0,Male,2,3,Laboratory Technician,2.0,Divorced,183030,6.0,Y,22,4,8,1,29.0,2,3.0,3,1,2,41-50
49,No,Travel_Rarely,Research & Development,21,3,Medical,1,3.0,Male,1,2,Manufacturing Director,3.0,Single,23800,4.0,Y,13,3,8,0,23.0,3,3.0,8,0,0,41-50
41,No,Travel_Rarely,Research & Development,24,4,Life Sciences,1,4.0,Female,4,4,Manager,3.0,Single,137260,3.0,Y,12,3,8,0,21.0,6,3.0,2,0,2,41-50
20,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,4.0,Male,3,1,Sales Representative,1.0,Single,47770,1.0,Y,18,3,8,1,2.0,3,3.0,2,0,2,10-20
33,No,Non-Travel,Research & Development,18,2,Medical,1,3.0,Female,2,2,Healthcare Representative,4.0,Divorced,63850,1.0,Y,13,3,8,0,7.0,6,3.0,6,1,2,31-40
36,No,Travel_Rarely,Research & Development,2,2,Technical Degree,1,1.0,Male,3,3,Sales Executive,3.0,Married,199730,6.0,Y,12,3,8,0,10.0,2,2.0,3,0,2,31-40
44,No,Travel_Rarely,Research & Development,9,3,Technical Degree,1,3.0,Female,2,3,Healthcare Representative,4.0,Divorced,68610,4.0,Y,12,3,8,0,8.0,2,3.0,2,2,2,41-50
23,Yes,Travel_Rarely,Human Resources,6,3,Life Sciences,1,4.0,Female,3,3,Laboratory Technician,3.0,Single,49690,1.0,Y,12,3,8,0,5.0,3,3.0,5,1,2,21-30
38,No,Travel_Rarely,Research & Development,11,2,Life Sciences,1,4.0,Male,3,1,Sales Executive,3.0,Married,198450,7.0,Y,11,3,8,1,7.0,3,2.0,0,0,0,31-40
53,No,Travel_Rarely,Research & Development,24,3,Life Sciences,1,2.0,Male,3,4,Research Director,4.0,Married,133200,3.0,Y,11,3,8,0,11.0,2,,4,1,2,51-60
48,Yes,Travel_Frequently,Sales,10,2,Marketing,1,4.0,Male,1,1,Healthcare Representative,3.0,Married,63470,2.0,Y,12,3,8,1,19.0,3,3.0,9,7,7,41-50
32,Yes,Travel_Rarely,Sales,1,3,Life Sciences,1,4.0,Male,3,2,Research Scientist,2.0,Single,27430,1.0,Y,19,3,8,1,1.0,2,3.0,1,0,0,31-40
26,No,Non-Travel,Research & Development,18,2,Medical,1,4.0,Male,3,1,Human Resources,4.0,Single,108800,1.0,Y,23,4,8,1,7.0,5,3.0,7,5,7,21-30
55,No,Travel_Rarely,Research & Development,23,1,Life Sciences,1,1.0,Male,3,5,Laboratory Technician,2.0,Divorced,23420,5.0,Y,11,3,8,2,8.0,2,3.0,4,1,2,51-60
34,No,Travel_Rarely,Sales,28,3,Life Sciences,1,2.0,Female,1,2,Research Scientist,4.0,Married,176500,1.0,Y,19,3,8,1,15.0,6,4.0,15,4,13,31-40
60,No,Travel_Rarely,Sales,17,4,Medical,1,3.0,Male,2,1,Manager,4.0,Divorced,40250,3.0,Y,13,3,8,1,19.0,5,4.0,1,0,0,51-60
33,No,Travel_Rarely,Sales,3,3,Life Sciences,1,2.0,Male,3,3,Manager,2.0,Married,97250,1.0,Y,11,3,8,0,14.0,0,3.0,14,2,13,31-40
37,No,Travel_Frequently,Research & Development,13,3,Life Sciences,1,3.0,Male,3,1,Laboratory Technician,4.0,Divorced,119040,1.0,Y,12,3,8,1,6.0,4,2.0,6,1,3,31-40
34,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,2.0,Male,3,1,Healthcare Representative,4.0,Married,21770,1.0,Y,13,3,8,0,10.0,5,3.0,10,8,7,31-40
23,Yes,Travel_Rarely,Research & Development,12,2,Medical,1,3.0,Male,3,2,Research Scientist,4.0,Divorced,75250,1.0,Y,14,3,8,2,3.0,2,3.0,3,0,2,21-30
44,No,Travel_Rarely,Human Resources,1,3,Life Sciences,1,3.0,Male,4,1,Research Scientist,4.0,Married,48340,1.0,Y,14,3,8,0,9.0,1,3.0,8,6,7,41-50
35,No,Travel_Frequently,Research & Development,13,3,Life Sciences,1,1.0,Male,3,3,Sales Executive,4.0,Single,20420,0.0,Y,16,3,8,0,6.0,2,4.0,5,1,4,31-40
43,No,Travel_Rarely,Research & Development,25,4,Life Sciences,1,4.0,Male,1,2,Sales Executive,4.0,Married,22200,1.0,Y,11,3,8,0,10.0,2,3.0,10,8,8,41-50
24,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,3.0,Male,3,3,Sales Executive,3.0,Married,10520,1.0,Y,13,3,8,0,5.0,3,3.0,5,0,4,21-30
41,No,Travel_Rarely,Sales,6,4,Marketing,1,4.0,Male,3,1,Research Scientist,3.0,Single,28210,1.0,Y,17,3,8,0,10.0,3,3.0,10,8,7,41-50
29,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,4.0,Male,3,2,Research Scientist,3.0,Married,192370,9.0,Y,11,3,8,1,9.0,2,3.0,5,1,2,21-30
36,No,Travel_Rarely,Human Resources,1,4,Life Sciences,1,3.0,Female,1,3,Research Scientist,4.0,Single,41070,3.0,Y,11,3,8,1,17.0,2,2.0,13,6,7,31-40
45,No,Non-Travel,Sales,2,3,Life Sciences,1,3.0,Female,2,2,Manufacturing Director,3.0,Married,83960,3.0,Y,15,3,8,2,25.0,3,2.0,23,14,4,41-50
24,Yes,Travel_Rarely,Sales,6,2,Medical,1,4.0,Female,2,2,Manager,3.0,Married,20070,1.0,Y,12,3,8,0,1.0,2,3.0,1,0,0,21-30
47,Yes,Travel_Frequently,Research & Development,1,3,Medical,1,3.0,Female,3,2,Sales Executive,3.0,Married,196270,7.0,Y,11,3,8,2,25.0,1,1.0,23,14,10,41-50
26,No,Travel_Rarely,Research & Development,9,1,Medical,1,4.0,Male,3,1,Sales Executive,3.0,Married,106860,1.0,Y,14,3,8,1,3.0,2,4.0,3,0,2,21-30
45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,4.0,Male,3,1,Research Director,2.0,Single,29420,1.0,Y,22,4,8,1,21.0,4,3.0,21,8,6,41-50
32,No,Travel_Frequently,Sales,1,1,Marketing,1,1.0,Male,3,2,Laboratory Technician,3.0,Married,88580,6.0,Y,16,3,8,1,10.0,2,2.0,5,1,3,31-40
31,No,Travel_Rarely,Research & Development,14,2,Life Sciences,1,2.0,Male,3,1,Sales Executive,3.0,Married,167560,1.0,Y,11,3,8,2,6.0,5,4.0,5,0,3,31-40
41,No,Non-Travel,Sales,2,2,Medical,1,3.0,Male,1,2,Research Scientist,2.0,Married,107980,,Y,14,3,8,2,10.0,5,3.0,3,1,2,41-50
40,No,Travel_Rarely,Research & Development,22,2,Technical Degree,1,2.0,Male,3,1,Healthcare Representative,1.0,Married,23230,2.0,Y,16,3,8,1,18.0,2,3.0,1,0,0,31-40
24,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,2.0,Female,2,1,Research Scientist,1.0,Divorced,14160,1.0,Y,15,3,8,1,6.0,3,4.0,6,1,2,21-30
46,No,Travel_Rarely,Research & Development,6,3,Medical,1,3.0,Male,2,4,Sales Executive,2.0,Single,46150,6.0,Y,12,3,8,0,19.0,3,3.0,10,0,9,41-50
35,No,Travel_Rarely,Sales,8,4,Life Sciences,1,4.0,Male,3,1,Laboratory Technician,3.0,Married,24610,2.0,Y,20,4,8,1,17.0,4,3.0,7,0,7,31-40
30,No,Travel_Rarely,Sales,9,4,Marketing,1,2.0,Male,3,1,Laboratory Technician,4.0,Married,87220,1.0,Y,17,3,8,1,10.0,3,2.0,10,0,8,21-30
47,No,Non-Travel,Research & Development,3,2,Life Sciences,1,3.0,Female,3,2,Sales Executive,2.0,Married,39550,7.0,Y,12,3,8,1,4.0,5,1.0,1,0,0,41-50
46,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,3.0,Female,3,3,Sales Executive,4.0,Divorced,99570,4.0,Y,20,4,8,0,13.0,1,2.0,10,0,3,41-50
36,Yes,Travel_Rarely,Research & Development,1,3,Medical,1,2.0,Male,3,2,Manufacturing Director,1.0,Divorced,33760,5.0,Y,20,4,8,0,16.0,3,3.0,2,2,2,31-40
32,Yes,Travel_Rarely,Research & Development,26,3,Medical,1,1.0,Female,3,2,Research Director,2.0,Single,88230,6.0,Y,13,3,8,2,10.0,3,3.0,0,0,0,31-40
23,No,Travel_Rarely,Sales,6,4,Life Sciences,1,3.0,Male,3,3,Manufacturing Director,2.0,Single,103220,1.0,Y,14,3,8,2,3.0,2,1.0,3,1,2,21-30
31,No,Travel_Frequently,Sales,3,3,Marketing,1,4.0,Male,3,2,Sales Executive,4.0,Single,46210,2.0,Y,18,3,8,1,9.0,3,2.0,5,1,4,31-40
39,No,Non-Travel,Research & Development,3,3,Life Sciences,1,4.0,Female,2,2,Manufacturing Director,4.0,Married,109760,1.0,Y,11,3,8,0,9.0,3,3.0,9,5,8,31-40
32,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,4.0,Male,2,1,Research Scientist,3.0,Married,36600,3.0,Y,11,3,8,2,10.0,0,1.0,4,0,2,31-40
40,No,Travel_Rarely,Sales,6,3,Life Sciences,1,2.0,Male,2,3,Manufacturing Director,2.0,Single,104820,1.0,Y,11,3,8,1,21.0,6,2.0,21,12,8,31-40
45,No,Travel_Rarely,Research & Development,19,4,Medical,1,3.0,Male,3,1,Sales Representative,3.0,Married,71190,4.0,Y,15,3,8,0,9.0,2,4.0,5,0,3,41-50
30,No,Travel_Frequently,Sales,9,3,Life Sciences,1,4.0,Male,3,1,Research Director,1.0,Single,95820,0.0,Y,12,3,8,1,10.0,2,3.0,9,0,7,21-30
24,No,Travel_Frequently,Sales,3,4,Marketing,1,1.0,Male,3,1,Sales Executive,4.0,Married,45080,0.0,Y,11,3,8,1,3.0,5,3.0,2,2,1,21-30
30,Yes,Travel_Frequently,Research & Development,10,3,Life Sciences,1,3.0,Female,3,1,Human Resources,4.0,Divorced,22070,6.0,Y,14,3,8,0,6.0,4,2.0,4,1,2,21-30
31,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,1.0,Male,4,3,Laboratory Technician,3.0,Married,77560,1.0,Y,15,3,8,2,6.0,3,3.0,5,0,2,31-40
27,No,Travel_Rarely,Sales,3,3,Life Sciences,1,3.0,Male,2,1,Manager,4.0,Single,66940,1.0,Y,13,3,8,1,6.0,2,2.0,6,1,4,21-30
29,Yes,Travel_Rarely,Sales,4,3,Marketing,1,2.0,Male,3,5,Research Scientist,2.0,Single,36910,1.0,Y,13,3,8,0,2.0,3,3.0,2,2,2,21-30
29,No,Travel_Frequently,Research & Development,8,4,Life Sciences,1,4.0,Female,3,1,Sales Executive,3.0,Single,23770,8.0,Y,21,4,8,1,10.0,2,4.0,3,0,2,21-30
30,No,Travel_Rarely,Sales,7,3,Life Sciences,1,3.0,Male,3,3,Sales Executive,1.0,Divorced,23130,2.0,Y,11,3,8,0,12.0,5,3.0,7,1,7,21-30
34,No,Travel_Rarely,Research & Development,1,2,Medical,1,4.0,Female,2,2,Healthcare Representative,4.0,Married,176650,0.0,Y,11,3,8,0,6.0,5,3.0,5,1,2,31-40
33,No,Non-Travel,Research & Development,2,4,Medical,1,4.0,Male,3,1,Sales Representative,2.0,Single,25960,8.0,Y,14,3,8,1,13.0,4,2.0,11,1,7,31-40
49,No,Travel_Rarely,Sales,3,4,Marketing,1,4.0,Male,3,1,Sales Executive,4.0,Single,47280,3.0,Y,11,3,8,1,8.0,4,4.0,5,0,4,41-50
33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,1,1.0,Male,1,1,Sales Executive,1.0,Single,43020,2.0,Y,13,3,8,0,11.0,3,2.0,0,0,0,31-40
38,No,Travel_Frequently,Research & Development,28,3,Medical,1,3.0,Male,3,1,Healthcare Representative,2.0,Married,29790,4.0,Y,12,3,8,1,9.0,3,2.0,6,0,5,31-40
31,Yes,Travel_Rarely,Human Resources,9,4,Human Resources,1,1.0,Male,3,2,Laboratory Technician,3.0,Married,168850,2.0,Y,14,3,8,2,10.0,2,3.0,1,0,0,31-40
29,No,Travel_Rarely,Research & Development,3,4,Other,1,4.0,Female,3,2,Sales Representative,1.0,Divorced,55930,1.0,Y,13,3,8,1,1.0,3,3.0,1,0,0,21-30
30,No,Travel_Rarely,Research & Development,2,1,Medical,1,3.0,Male,3,1,Sales Representative,3.0,Married,104450,3.0,Y,18,3,8,1,10.0,3,3.0,7,1,7,21-30
32,No,Non-Travel,Research & Development,10,4,Life Sciences,1,2.0,Female,3,1,Laboratory Technician,2.0,Single,87400,2.0,Y,11,3,8,1,12.0,2,3.0,7,0,7,31-40
38,No,Travel_Rarely,Research & Development,8,2,Technical Degree,1,2.0,Female,2,1,Manufacturing Director,4.0,Married,25140,3.0,Y,11,3,8,0,15.0,2,3.0,1,1,0,31-40
43,Yes,Travel_Frequently,Research & Development,1,4,Other,1,3.0,Male,3,3,Sales Executive,3.0,Married,76550,9.0,Y,12,3,8,1,6.0,3,3.0,1,0,0,41-50
42,No,Travel_Rarely,Human Resources,1,3,Other,1,2.0,Female,3,1,Healthcare Representative,2.0,Divorced,174650,8.0,Y,13,3,8,1,7.0,3,2.0,5,0,4,41-50
55,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,3.0,Female,3,1,Sales Executive,1.0,Married,73510,8.0,Y,20,4,8,1,34.0,3,3.0,1,0,0,51-60
33,No,Non-Travel,Research & Development,14,3,Other,1,4.0,Male,3,1,Research Scientist,2.0,Divorced,108200,5.0,Y,12,3,8,0,11.0,2,2.0,9,1,7,31-40
41,No,Travel_Rarely,Research & Development,5,3,Medical,1,3.0,Male,3,1,Sales Representative,1.0,Divorced,121690,1.0,Y,19,3,8,0,5.0,2,3.0,5,0,4,41-50
34,No,Non-Travel,Research & Development,7,4,Medical,1,4.0,Female,2,1,Research Scientist,3.0,Divorced,196260,1.0,Y,21,4,8,0,15.0,5,3.0,15,0,7,31-40
53,No,Non-Travel,Research & Development,10,4,Medical,1,1.0,Male,4,2,Healthcare Representative,3.0,Married,20700,4.0,Y,13,3,8,2,27.0,2,2.0,3,0,2,51-60
43,No,Travel_Rarely,Sales,16,2,Marketing,1,2.0,Female,3,1,Laboratory Technician,4.0,Single,67820,0.0,Y,16,3,8,1,10.0,2,3.0,9,1,8,41-50
34,No,Travel_Rarely,Sales,10,2,Life Sciences,1,4.0,Female,3,5,Sales Executive,4.0,Single,77790,5.0,Y,12,3,8,1,6.0,2,3.0,2,2,2,31-40
21,Yes,Travel_Rarely,Sales,1,2,Marketing,1,2.0,Male,4,5,Healthcare Representative,2.0,Single,27910,1.0,Y,14,3,8,0,1.0,3,3.0,1,1,0,21-30
38,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,4.0,Female,2,2,Sales Executive,3.0,Married,32010,1.0,Y,11,3,8,1,5.0,3,3.0,5,0,4,31-40
22,Yes,Travel_Rarely,Research & Development,1,3,Other,1,3.0,Male,3,4,Research Scientist,1.0,Married,49680,1.0,Y,14,3,8,0,1.0,3,3.0,1,0,0,21-30
31,No,Travel_Rarely,Research & Development,8,5,Life Sciences,1,1.0,Male,2,5,Sales Executive,4.0,Married,131200,1.0,Y,12,3,8,2,13.0,6,3.0,12,5,7,31-40
51,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1.0,Female,3,1,Manager,3.0,Married,40330,2.0,Y,14,3,8,0,15.0,2,3.0,2,2,2,51-60
37,No,Travel_Rarely,Research & Development,24,1,Life Sciences,1,2.0,Male,2,2,Sales Executive,2.0,Married,32910,1.0,Y,16,3,8,3,5.0,2,3.0,5,0,3,31-40
46,No,Travel_Rarely,Sales,3,4,Marketing,1,3.0,Female,4,1,Sales Representative,4.0,Divorced,42720,7.0,Y,13,3,8,0,24.0,3,3.0,2,2,2,41-50
36,No,Travel_Rarely,Research & Development,27,3,Technical Degree,1,4.0,Female,2,4,Research Scientist,1.0,Married,50560,7.0,Y,12,3,8,0,15.0,2,3.0,12,5,7,31-40
44,Yes,Travel_Frequently,Sales,10,4,Life Sciences,1,3.0,Male,4,1,Research Scientist,2.0,Divorced,28440,1.0,Y,12,3,8,0,6.0,2,2.0,5,2,3,41-50
37,No,Travel_Rarely,Research & Development,19,2,Technical Degree,1,3.0,Male,3,2,Sales Executive,2.0,Divorced,27030,2.0,Y,14,3,8,0,19.0,2,2.0,10,4,7,31-40
35,Yes,Travel_Rarely,Research & Development,15,4,Life Sciences,1,3.0,Male,3,2,Research Scientist,4.0,Single,19040,1.0,Y,22,4,8,1,10.0,4,3.0,10,7,7,31-40
33,No,Travel_Rarely,Research & Development,8,5,Medical,1,4.0,Male,3,2,Laboratory Technician,1.0,Married,82240,6.0,Y,19,3,8,0,14.0,3,3.0,10,7,6,31-40
28,No,Travel_Rarely,Sales,9,3,Medical,1,3.0,Female,3,2,Sales Executive,4.0,Married,47660,1.0,Y,12,3,8,0,5.0,3,4.0,5,0,3,21-30
39,No,Travel_Rarely,Sales,3,4,Marketing,1,3.0,Female,2,2,Laboratory Technician,3.0,Single,26100,7.0,Y,12,3,8,0,9.0,2,3.0,4,2,2,31-40
46,No,Non-Travel,Research & Development,9,2,Life Sciences,1,2.0,Male,3,2,Manufacturing Director,2.0,Single,57310,8.0,Y,17,3,8,0,6.0,2,3.0,2,2,2,41-50
40,No,Travel_Rarely,Research & Development,2,2,Medical,1,3.0,Male,3,1,Research Director,1.0,Married,25390,4.0,Y,12,3,8,1,7.0,3,2.0,4,0,2,31-40
42,No,Travel_Rarely,Research & Development,7,4,Other,1,2.0,Female,3,2,Laboratory Technician,1.0,Married,57140,5.0,Y,11,3,8,0,10.0,2,2.0,0,0,0,41-50
35,No,Non-Travel,Sales,10,1,Life Sciences,1,2.0,Female,3,2,Research Director,4.0,Divorced,43230,2.0,Y,18,3,8,3,15.0,3,3.0,7,1,7,31-40
38,No,Non-Travel,Sales,6,4,Marketing,1,1.0,Male,3,3,Sales Executive,2.0,Divorced,73360,5.0,Y,11,3,8,0,13.0,3,3.0,11,3,8,31-40
34,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,1,4.0,Male,4,1,Manufacturing Director,1.0,Married,134990,4.0,Y,23,4,8,2,11.0,2,2.0,7,0,7,31-40
37,Yes,Travel_Rarely,Research & Development,24,3,Life Sciences,1,4.0,Male,3,1,Laboratory Technician,1.0,Single,137580,1.0,Y,11,3,8,1,10.0,5,1.0,10,0,8,31-40
39,No,Travel_Frequently,Research & Development,2,1,Medical,1,3.0,Male,2,2,Healthcare Representative,4.0,Divorced,51550,2.0,Y,18,3,8,1,7.0,3,3.0,2,2,2,31-40
43,No,Non-Travel,Human Resources,8,5,Medical,1,1.0,Female,3,3,Sales Executive,3.0,Single,22580,4.0,Y,18,3,8,0,7.0,2,2.0,3,1,2,41-50
41,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,2.0,Male,1,3,Research Scientist,2.0,Single,35970,3.0,Y,13,3,8,1,11.0,2,1.0,3,1,2,41-50
41,No,Travel_Rarely,Research & Development,1,1,Technical Degree,1,3.0,Male,2,3,Laboratory Technician,3.0,Divorced,25150,0.0,Y,18,3,8,0,23.0,2,4.0,22,13,5,41-50
30,No,Travel_Rarely,Sales,26,3,Marketing,1,1.0,Female,3,2,Manager,3.0,Single,44200,9.0,Y,11,3,8,0,9.0,3,3.0,7,0,2,21-30
26,Yes,Travel_Rarely,Human Resources,2,1,Technical Degree,1,4.0,Female,2,3,Sales Executive,2.0,Married,65780,0.0,Y,15,3,8,2,6.0,3,3.0,5,1,4,21-30
46,Yes,Travel_Rarely,Research & Development,10,3,Medical,1,4.0,Male,3,1,Sales Executive,2.0,Married,44220,4.0,Y,11,3,8,1,13.0,2,4.0,9,3,7,41-50
40,No,Travel_Rarely,Sales,27,2,Medical,1,3.0,Female,3,3,Sales Executive,4.0,Divorced,102740,4.0,Y,18,3,8,0,12.0,3,3.0,5,0,3,31-40
34,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2.0,Male,2,2,Laboratory Technician,3.0,Married,53430,1.0,Y,14,3,8,0,10.0,5,3.0,10,4,8,31-40
58,No,Non-Travel,Research & Development,2,4,Medical,1,2.0,Male,3,1,Laboratory Technician,2.0,Divorced,23760,4.0,Y,12,3,8,1,37.0,3,2.0,16,14,14,51-60
35,No,Travel_Rarely,Research & Development,8,1,Technical Degree,1,2.0,Female,2,3,Manufacturing Director,3.0,Married,53460,0.0,Y,14,3,8,0,6.0,3,4.0,5,0,3,31-40
47,No,Travel_Rarely,Research & Development,19,5,Medical,1,3.0,Female,3,2,Research Scientist,2.0,Divorced,28270,8.0,Y,14,3,8,1,28.0,3,3.0,22,14,10,41-50
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2.0,Male,3,2,Manager,1.0,Divorced,199430,2.0,Y,13,3,8,1,15.0,3,3.0,7,7,7,31-40
54,No,Travel_Rarely,Sales,27,4,Medical,1,4.0,Male,2,1,Research Scientist,4.0,Married,31310,4.0,Y,14,3,8,0,14.0,3,2.0,7,1,7,51-60
31,No,Travel_Frequently,Sales,8,4,Other,1,1.0,Female,3,3,Manufacturing Director,1.0,Married,25520,2.0,Y,18,3,8,0,9.0,2,3.0,3,2,2,31-40
28,No,Travel_Rarely,Sales,1,2,Life Sciences,1,3.0,Male,3,3,Manager,1.0,Married,44770,1.0,Y,15,3,8,0,3.0,6,3.0,3,1,2,21-30
38,No,Travel_Rarely,Research & Development,19,3,Medical,1,2.0,Female,1,2,Manufacturing Director,4.0,Married,64740,2.0,Y,13,3,8,2,20.0,3,2.0,4,0,3,31-40
26,No,Travel_Rarely,Sales,8,3,Marketing,1,3.0,Female,2,1,Healthcare Representative,4.0,Single,30330,1.0,Y,12,3,8,0,5.0,2,3.0,5,1,2,21-30
58,No,Travel_Frequently,Research & Development,10,4,Technical Degree,1,1.0,Female,3,1,Sales Representative,3.0,Married,29360,2.0,Y,13,3,8,1,23.0,3,3.0,2,2,2,51-60
18,No,Non-Travel,Research & Development,2,3,Life Sciences,1,2.0,Male,3,3,Sales Representative,3.0,Single,186060,1.0,Y,24,4,8,2,0.0,4,1.0,0,0,0,10-20
31,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,4.0,Male,3,3,Laboratory Technician,1.0,Married,21680,0.0,Y,14,3,8,1,2.0,2,3.0,1,0,0,31-40
29,Yes,Travel_Rarely,Research & Development,8,2,Medical,1,1.0,Male,2,1,Manager,1.0,Divorced,28530,4.0,Y,14,3,8,1,4.0,5,3.0,2,2,0,21-30
45,No,Non-Travel,Sales,1,4,Technical Degree,1,,Male,2,1,Research Scientist,3.0,Married,170480,4.0,Y,15,3,8,0,10.0,3,4.0,8,5,7,41-50
36,No,Travel_Rarely,Sales,2,3,Technical Degree,1,4.0,Female,3,5,Laboratory Technician,2.0,Married,22900,4.0,Y,11,3,8,0,15.0,5,3.0,1,0,0,31-40
43,No,Travel_Frequently,Sales,8,3,Medical,1,1.0,Male,3,1,Research Director,4.0,Married,36000,1.0,Y,23,4,8,0,7.0,2,3.0,7,7,7,41-50
27,No,Travel_Frequently,Sales,8,4,Life Sciences,1,4.0,Male,3,5,Research Scientist,4.0,Single,21070,0.0,Y,13,3,8,0,6.0,2,2.0,5,0,2,21-30
29,No,Travel_Frequently,Research & Development,6,2,Medical,1,4.0,Male,3,1,Human Resources,4.0,Married,41150,1.0,Y,11,3,8,0,11.0,1,4.0,11,3,10,21-30
32,No,Travel_Frequently,Sales,9,4,Life Sciences,1,4.0,Male,3,4,Sales Executive,4.0,Single,43270,8.0,Y,13,3,8,0,4.0,4,4.0,0,0,0,31-40
42,No,Non-Travel,Research & Development,11,3,Medical,1,3.0,Male,3,1,Manager,3.0,Married,178560,3.0,Y,18,3,8,0,10.0,2,2.0,6,3,3,41-50
